Agency NCES ID,Competitor,PO Number,PO Amount,Agency,Agency City,Agency State,PO Signed Date,Fiscal Year
4219470,Educere,802200093,"$4,245",Colonial School District,Plymouth Meeting,Pennsylvania,08/31/2021,FY22
3404920,Educere,22001564,"$1,930",Ewing Township School District,Ewing,New Jersey,08/30/2021,FY22
5502700,Educere,22010210,"$4,998",Cochrane-Fountain City School District,Fountain City,Wisconsin,08/30/2021,FY22
5103930,Educere,20220831,"$9,995",Waynesboro City Public Schools,Waynesboro,Virginia,08/27/2021,FY22
3606060,Educere,900777,"$23,988",Byram Hills Central School District,Armonk,New York,08/27/2021,FY22
5505940,Educere,8302200086,"$29,985",Greenfield School District,Greenfield,Wisconsin,08/26/2021,FY22
5508640,Educere,12200197,"$9,995",Maple School District,Maple,Wisconsin,08/26/2021,FY22
5505940,Educere,8402200037,"$19,990",Greenfield School District,Greenfield,Wisconsin,08/26/2021,FY22
5509780,Educere,22001525,"$4,998",Mondovi School District,Mondovi,Wisconsin,08/26/2021,FY22
4225230,Educere,BA170100,"$29,985",West Branch Area School District,Morrisdale,Pennsylvania,08/25/2021,FY22
4205340,Educere,22002381,"$9,995",Central Cambria School District,Ebensburg,Pennsylvania,08/25/2021,FY22
3404380,Educere,200674,"$35,158",Eastern Camden County Regional School District,Voorhees,New Jersey,08/25/2021,FY22
4211450,Educere,PYMT: 0000015756,"$3,998",Hanover Public School District,Hanover,Pennsylvania,08/25/2021,FY22
5502700,Educere,22010185,"$1,999",Cochrane-Fountain City School District,Fountain City,Wisconsin,08/25/2021,FY22
3411160,Educere,22-01146,"$5,000",Neptune Township School District,Neptune Twp,New Jersey,08/24/2021,FY22
5509000,Educere,PO:0002210098 DT:08/23/2021,"$3,998",Melrose-Mindoro School District,Melrose,Wisconsin,08/23/2021,FY22
3401770,Educere,201575,"$30,800",Black Horse Pike Regional School District,Blackwood,New Jersey,08/23/2021,FY22
3680700,Educere,22-01042,"$1,000",Rensselaer-Columbia-Greene Board of Cooperative Educational Services,Castleton,New York,08/23/2021,FY22
2508580,Educere,22200568,"$1,000",Newburyport School District,Newburyport,Massachusetts,08/23/2021,FY22
3417070,Educere,22-01708,"$65,000",Washington Township School District (Gloucester County),Sewell,New Jersey,08/23/2021,FY22
5512030,Educere,2200000127,"$2,999",South Shore School District,Port Wing,Wisconsin,08/21/2021,FY22
5507380,Educere,8800220029,"$13,993",Kewaskum School District,Kewaskum,Wisconsin,08/19/2021,FY22
5503840,Educere,4002200078,"$6,997",Durand School District,Durand,Wisconsin,08/19/2021,FY22
4220580,Educere,22000224,"$119,940",South Fayette Township School District,McDonald,Pennsylvania,08/19/2021,FY22
4205340,Educere,22002372,"$19,990",Central Cambria School District,Ebensburg,Pennsylvania,08/17/2021,FY22
1738790,Educere,CHK: 28923,"$1,999",Thomasboro Community Consolidated School District 130,Thomasboro,Illinois,08/17/2021,FY22
3407980,Educere,22-01429,"$11,045",Kingsway Regional School District,Woolwich Twp.,New Jersey,08/10/2021,FY22
5103930,Educere,20220641,"$9,995",Waynesboro City Public Schools,Waynesboro,Virginia,08/10/2021,FY22
4207540,Educere,21000417,"$7,996",Deer Lakes School District,Cheswick,Pennsylvania,08/10/2021,FY22
3904525,Educere,DT:8/10/2021 TRN:19543,"$3,378",Caldwell Exempted Village School District,Caldwell,Ohio,08/10/2021,FY22
2624600,Educere,220026,"$18,090",Morley Stanwood Community Schools,Morley,Michigan,08/09/2021,FY22
,Educere,22-HS-051,"$1,692",Town of Milton,Milton,Massachusetts,08/06/2021,FY22
3416230,Educere,22-02274,"$41,654",Toms River Regional School District,Toms River,New Jersey,07/31/2021,FY22
4200101,Educere,"VEN:Educere, LLC. DT:07/31/2021","$1,365",Avon Grove Charter School,West Grove,Pennsylvania,07/31/2021,FY22
3410710,Educere,200401,"$2,024",Moorestown Township School District,Moorestown,New Jersey,07/21/2021,FY22
3680940,Educere,22-00941,"$1,750",Washington-Saratoga-Warren-Hamilton-Essex Board of Cooperative Educational Services,Hudson Falls,New York,07/21/2021,FY22
4205190,Educere,32122044,"$39,980",Centennial School District,Warminster,Pennsylvania,07/21/2021,FY22
4206060,Educere,VEN:EDUCERE LLC DT:07/20/2021,"$7,703",Clarion Area School District,Clarion,Pennsylvania,07/20/2021,FY22
3403000,Educere,200646,"$1,560",Cherry Hill Township School District,Cherry Hill,New Jersey,07/19/2021,FY22
1730630,Educere,DT:07/16/2021 CHK:103069,"$4,179",Pana Community Unit School District 8,Pana,Illinois,07/16/2021,FY22
1743962,Educere,2200007026,"$8,496",Midwest Central Community Unit School District 191,Manito,Illinois,07/15/2021,FY22
4207680,Educere,2512200011,"$19,852",Dover Area School District,Dover,Pennsylvania,07/13/2021,FY22
3680620,Educere,A22-00325,"$4,200",Orange-Ulster Board of Cooperative Educational Services,Goshen,New York,07/09/2021,FY22
3905021,Educere,2200002,"$27,486",Maplewood Local School District,Cortland,Ohio,07/09/2021,FY22
3680280,Educere,22-00375,"$6,000",Dutchess Board of Cooperative Educational Services,Poughkeepsie,New York,07/08/2021,FY22
3905011,Educere,5396,"$2,500",Bristol Local School District,Bristolville,Ohio,07/08/2021,FY22
2511880,Educere,91020042,"$8,739",Wachusett School District,Jefferson,Massachusetts,07/08/2021,FY22
2511880,Educere,9.10E+07,"$8,739",Wachusett School District,Jefferson,Massachusetts,07/08/2021,FY22
3680620,Educere,A22-00263,"$17,500",Orange-Ulster Board of Cooperative Educational Services,Goshen,New York,07/07/2021,FY22
3409750,Educere,22-02532,"$1,417",Matawan-Aberdeen Regional School District,Aberdeen,New Jersey,07/07/2021,FY22
3403000,Educere,200333,"$51,034",Cherry Hill Township School District,Cherry Hill,New Jersey,07/06/2021,FY22
3680620,Educere,A22-00191,"$3,500",Orange-Ulster Board of Cooperative Educational Services,Goshen,New York,07/02/2021,FY22
3680280,Educere,22-00133,"$12,250",Dutchess Board of Cooperative Educational Services,Poughkeepsie,New York,07/02/2021,FY22
4205910,Educere,21000049,"$199,900",Chichester School District,Aston,Pennsylvania,07/01/2021,FY22
3680680,Educere,22-00134,"$100,000",Putnam-Westchester Board of Cooperative Educational Services,Yorktown Heights,New York,07/01/2021,FY22
3409240,Educere,201832,"$1,297",Madison Borough School District,Madison,New Jersey,07/01/2021,FY22
3409240,Educere,201666,"$1,626",Madison Borough School District,Madison,New Jersey,07/01/2021,FY22
3619200,Educere,221051,"$5,000",Middle Country Central School District,Centereach,New York,07/01/2021,FY22
3680820,Educere,22-01737,"$10,743",Eastern Suffolk Board of Cooperative Educational Services,Patchogue,New York,07/01/2021,FY22
3619200,Educere,221050,"$5,000",Middle Country Central School District,Centereach,New York,07/01/2021,FY22
3619200,Educere,221053,"$5,000",Middle Country Central School District,Centereach,New York,07/01/2021,FY22
3413350,Educere,200303,"$2,000",Pompton Lakes Borough School District,Pompton Lakes,New Jersey,07/01/2021,FY22
3618240,Educere,22-00989,"$27,496",Mamaroneck Union Free School District,Mamaroneck,New York,07/01/2021,FY22
,Educere,P202220699,"$3,000",Passaic Arts and Science Charter School,Passaic,New Jersey,07/01/2021,FY22
3619200,Educere,221052,"$5,000",Middle Country Central School District,Centereach,New York,07/01/2021,FY22
3904718,Educere,205102,"$5,000",Chardon Local School District,Chardon,Ohio,07/01/2021,FY22
3416800,Educere,22-000348,"$56,940",Vineland City School District,Vineland,New Jersey,07/01/2021,FY22
3401260,Educere,22-0319,"$39,990",Bayonne City School District,Bayonne,New Jersey,07/01/2021,FY22
3904542,Educere,341445,"$3,000",Hubbard Exempted Village School District,Hubbard,Ohio,07/01/2021,FY22
3404320,Educere,22-01071,"$16,000",East Windsor Regional School District,Hightstown,New Jersey,07/01/2021,FY22
4200101,Educere,"VEN:Educere, LLC. DT:07/01/2021","$7,367",Avon Grove Charter School,West Grove,Pennsylvania,07/01/2021,FY22
3415510,Educere,2201027,"$9,000",Sparta Township School District,Sparta,New Jersey,07/01/2021,FY22
3904847,Educere,2200157,"$1,000",Buckeye Local School District (Lorain and Medina Counties),Medina,Ohio,07/01/2021,FY22
3904847,Educere,2200158,"$3,000",Buckeye Local School District (Lorain and Medina Counties),Medina,Ohio,07/01/2021,FY22
3904847,Educere,2200156,"$3,000",Buckeye Local School District (Lorain and Medina Counties),Medina,Ohio,07/01/2021,FY22
3416800,Educere,22-000815,"$8,775",Vineland City School District,Vineland,New Jersey,07/01/2021,FY22
2703150,Educere,31069,"$1,645",Annandale Public School District,Annandale,Minnesota,06/30/2021,FY21
3904979,Educere,CHK: 28908,"$2,388",Hardin-Houston Local School District,Houston,Ohio,06/30/2021,FY21
3408850,Educere,21-2300,"$4,580",Lodi Borough School District,Lodi,New Jersey,06/30/2021,FY21
3417580,Educere,104352,"$4,680",West New York Town School District,West New York,New Jersey,06/30/2021,FY21
4222560,Educere,9032021157,"$22,035",Spring-Ford Area School District,Royersford,Pennsylvania,06/28/2021,FY21
1713410,Educere,DT:06/24/2021 CHK:8885,"$2,499",Edinburg Community Unit School District 4,Edinburg,Illinois,06/24/2021,FY21
3415480,Educere,PO-21-0002502,"$1,131",Southern Regional School District,Manahawkin,New Jersey,06/23/2021,FY21
3404980,Educere,160062,"$7,858",Fair Lawn Borough School District,Fair Lawn,New Jersey,06/23/2021,FY21
4208280,Educere,2100001063,"$1,223",Forest Area School District,Tionesta,Pennsylvania,06/22/2021,FY21
3417460,Educere,101780,"$1,500",West Essex Regional School District,North Caldwell,New Jersey,06/22/2021,FY21
3412990,Educere,101680,"$3,120",Pine Hill Borough School District,Pine HIll,New Jersey,06/15/2021,FY21
3418000,Educere,PO:21-01744 DT:06/14/2021 CHK:154062,"$1,162",Willingboro Township School District,Willingboro,New Jersey,06/14/2021,FY21
1728700,Educere,F0005,"$1,294",North Boone Community Unit School District 200,Poplar Grove,Illinois,06/09/2021,FY21
4208280,Educere,2100001020,"$1,596",Forest Area School District,Tionesta,Pennsylvania,06/09/2021,FY21
,Educere,21350564,"$1,990",Town of Ipswich,Ipswich,Massachusetts,06/08/2021,FY21
,Educere,2101879,"$1,500",Granville School District,Granville,Ohio,06/08/2021,FY21
,Educere,A2101879,"$1,500",Granville School District,Granville,Ohio,06/08/2021,FY21
3408060,Educere,101509,"$1,407",Kittatinny Regional School District,Newton,New Jersey,06/08/2021,FY21
3408610,Educere,21-02676,"$2,145",Linden City School District,Linden,New Jersey,06/07/2021,FY21
,Educere,DT:06/07/2021 CHK:0001861581,"$2,195",The Charter School of Wilmington,Wilmington,Delaware,06/07/2021,FY21
4219470,Educere,802100296,"$3,200",Colonial School District,Plymouth Meeting,Pennsylvania,06/03/2021,FY21
3905022,Educere,2106009,"$1,990",McDonald Local School District,Mc Donald,Ohio,06/01/2021,FY21
3404920,Educere,102857,"$1,365",Ewing Township School District,Ewing,New Jersey,06/01/2021,FY21
1719960,Educere,CHK: 135293 DT:06/01/2021,"$1,493",Illini Bluffs Community Unit School District 327,Glasford,Illinois,06/01/2021,FY21
3404320,Educere,21-02830,"$14,625",East Windsor Regional School District,Hightstown,New Jersey,05/31/2021,FY21
3408850,Educere,21-2162,"$1,595",Lodi Borough School District,Lodi,New Jersey,05/26/2021,FY21
3905023,Educere,19529,"$1,990",Southington Local School District,Southington,Ohio,05/26/2021,FY21
3409990,Educere,197,"$20,948",Metuchen Borough School District,Metuchen,New Jersey,05/25/2021,FY21
3418000,Educere,PO:21-02573 DT:05/24/2021 CHK:153971,"$1,660",Willingboro Township School District,Willingboro,New Jersey,05/24/2021,FY21
3418000,Educere,PO:21-02627 DT:05/24/2021 CHK:153971,"$2,050",Willingboro Township School District,Willingboro,New Jersey,05/24/2021,FY21
2507080,Educere,21001978,"$5,116",Lunenburg School District,Lunenburg,Massachusetts,05/20/2021,FY21
4219470,Educere,802100286,"$1,170",Colonial School District,Plymouth Meeting,Pennsylvania,05/07/2021,FY21
3408100,Educere,21-002845,"$7,149",Lacey Township School District,Lanoka Harbor,New Jersey,05/07/2021,FY21
2505740,Educere,2110910,"$9,588",Hampshire School District,Westhampton,Massachusetts,05/06/2021,FY21
2314130,Educere,DT:05/06/2021 CHK:43586,"$2,095",York,York,Maine,05/06/2021,FY21
4209600,Educere,DT:05/05/2021 CHK:80339,"$1,999",Karns City Area School District,Karns City,Pennsylvania,05/05/2021,FY21
4208280,Educere,2100000937,"$6,935",Forest Area School District,Tionesta,Pennsylvania,05/05/2021,FY21
4208280,Educere,2100000940,"$1,971",Forest Area School District,Tionesta,Pennsylvania,05/05/2021,FY21
3404500,Educere,PO-21-0005957,"$1,972",Edison Township School District,Edison,New Jersey,05/03/2021,FY21
2511740,Educere,20210899,"$3,738",Triton School District,Byfield,Massachusetts,04/30/2021,FY21
,Educere,2021-Voucher-5577,"$2,812",Town of Foxborough,Foxboro,Massachusetts,04/30/2021,FY21
,Educere,210745,"$40,572",Town of Ashland,Ashland,Massachusetts,04/30/2021,FY21
3408850,Educere,21-2042,"$1,334",Lodi Borough School District,Lodi,New Jersey,04/27/2021,FY21
,Educere,A2101685,"$1,000",Granville School District,Granville,Ohio,04/26/2021,FY21
,Educere,2101685,"$1,000",Granville School District,Granville,Ohio,04/26/2021,FY21
3905021,Educere,2100433,"$1,449",Maplewood Local School District,Cortland,Ohio,04/21/2021,FY21
3417700,Educere,21-AD210,"$1,055",West Windsor-Plainsboro Regional School District,West Windsor,New Jersey,04/20/2021,FY21
4214310,Educere,TRN:AP2638900011,"$5,898",Loyalsock Township School District,Williamsport,Pennsylvania,04/15/2021,FY21
2718390,Educere,VEN:2144 DT:04/14/2021 CHK:20384,"$5,997",Lynd Public School District,Lynd,Minnesota,04/14/2021,FY21
5503840,Educere,4002100428,"$5,791",Durand School District,Durand,Wisconsin,04/06/2021,FY21
4219470,Educere,802100268,"$4,361",Colonial School District,Plymouth Meeting,Pennsylvania,04/05/2021,FY21
2613560,Educere,DT:04/01/2021 CHK:46155,"$2,244",Evart Public Schools,Evart,Michigan,04/01/2021,FY21
1742690,Educere,2012488,"$12,994",Windsor Community Unit School District 1,Windsor,Illinois,04/01/2021,FY21
2741430,Educere,DT:03/31/2021 VCH:43413,"$7,496",Wabasso Public School District,Wabasso,Minnesota,03/31/2021,FY21
4218120,Educere,56877,"$1,999",Old Forge School District,Old Forge,Pennsylvania,03/25/2021,FY21
3417100,Educere,21-02278,"$1,218",Robbinsville Township School District,Robbinsville,New Jersey,03/25/2021,FY21
3408850,Educere,21-1891,"$3,016",Lodi Borough School District,Lodi,New Jersey,03/25/2021,FY21
4216020,Educere,DT:03/24/2021 CHK:00005511,"$6,355",Mount Union Area School District,Mount Union,Pennsylvania,03/24/2021,FY21
2700328,Educere,7362,"$1,891",Ortonville Public Schools,Ortonville,Minnesota,03/23/2021,FY21
2507080,Educere,21001726,"$3,192",Lunenburg School District,Lunenburg,Massachusetts,03/23/2021,FY21
3404500,Educere,PO-21-0005108,"$2,175",Edison Township School District,Edison,New Jersey,03/23/2021,FY21
1808010,Educere,VEN:EDUCERE LLC DT:03/22/2021,"$32,084",North Spencer County School Corporation,Lincoln City,Indiana,03/22/2021,FY21
4208280,Educere,2100000805,"$1,995",Forest Area School District,Tionesta,Pennsylvania,03/19/2021,FY21
4211450,Educere,PYMT: 0000014762,"$88,956",Hanover Public School District,Hanover,Pennsylvania,03/18/2021,FY21
4225230,Educere,OSA22977,"$1,197",West Branch Area School District,Morrisdale,Pennsylvania,03/17/2021,FY21
3405970,Educere,211621,"$2,270",Glen Rock Borough School District,Glen Rock,New Jersey,03/17/2021,FY21
1739120,Educere,VEN:EDUCERE INV:TOLONOU2101,"$64,468",Tolono Community Unit School District 7,Tolono,Illinois,03/16/2021,FY21
1700106,Educere,CHK:43731,"$13,493",Heritage Community Unit School District 8,Homer,Illinois,03/15/2021,FY21
3904979,Educere,CHK: 28566,"$16,492",Hardin-Houston Local School District,Houston,Ohio,03/15/2021,FY21
3417100,Educere,21-02202,"$1,015",Robbinsville Township School District,Robbinsville,New Jersey,03/12/2021,FY21
3405610,Educere,PO: 21-01856 CHK:500010,"$2,306",Freehold Regional School District,Englishtown,New Jersey,03/11/2021,FY21
3910005,Educere,27409,"$8,996",Jackson Center Local School District,Jackson Center,Ohio,03/11/2021,FY21
5500750,Educere,VEN:EDUCERE 000 DT:03/11/2021,"$2,180",Unity School District,Balsam Lake,Wisconsin,03/11/2021,FY21
802730,Educere,CHK: 42013,"$1,999",Calhan School District RJ-1,Calhan,Colorado,03/11/2021,FY21
802730,Educere,DT:03/11/2021 CHK:42013,"$1,999",Calhan School District RJ-1,Calhan,Colorado,03/11/2021,FY21
4220310,Educere,20210778,"$8,996",Ridgway Area School District,Ridgway,Pennsylvania,03/09/2021,FY21
2714040,Educere,3210,"$4,498",Hills-Beaver Creek School District,Hills,Minnesota,03/09/2021,FY21
4208280,Educere,2100000779,"$1,372",Forest Area School District,Tionesta,Pennsylvania,03/09/2021,FY21
4208280,Educere,2100000780,"$2,171",Forest Area School District,Tionesta,Pennsylvania,03/09/2021,FY21
3303330,Educere,502462,"$36,482",Governor Wentworth Regional School District,Wolfeboro,New Hampshire,03/09/2021,FY21
3411970,Educere,PO:101709 DT:03/08/2021,"$1,547",Ocean City School District,Ocean City,New Jersey,03/08/2021,FY21
3404500,Educere,PO-21-0004809,"$1,160",Edison Township School District,Edison,New Jersey,03/05/2021,FY21
5503840,Educere,4002100353,"$7,996",Durand School District,Durand,Wisconsin,03/05/2021,FY21
4225230,Educere,OSA22972,"$6,584",West Branch Area School District,Morrisdale,Pennsylvania,03/04/2021,FY21
,Educere,210520,"$58,070",Town of Ashland,Ashland,Massachusetts,03/02/2021,FY21
1742240,Educere,VEN:EDUCERE LLC DT:3/1/21,"$27,986",North Greene Unit School District 3,White Hall,Illinois,03/01/2021,FY21
